,AJCC
OID21359,-0.2392338225906318
OID30793,-0.24087054201542518
OID20798,-0.24114332858622406
OID30997,-0.24114332858622406
OID20531,-0.24114332858622406
OID20493,-0.24114332858622406
OID30830,-0.24196168829862075
OID20529,-0.24278004801101744
OID20099,-0.24278004801101744
OID20313,-0.24278004801101744
OID20300,-0.24278004801101744
OID20699,-0.24305283458181634
OID30946,-0.24305283458181634
OID31480,-0.24414398086501193
OID30912,-0.2444167674358108
OID30851,-0.2452351271482075
OID31222,-0.2452351271482075
OID30858,-0.2457807002898053
OID20426,-0.24687184657300087
OID21518,-0.24687184657300087
OID30077,-0.24769020628539756
OID21193,-0.24769020628539756
OID30118,-0.24878135256859316
OID31008,-0.24878135256859316
OID31151,-0.24878135256859316
OID20152,-0.24878135256859316
OID20423,-0.24878135256859316
OID30302,-0.24932692571019094
OID30434,-0.25041807199338656
OID21369,-0.251782004847381
OID31198,-0.2526003645597777
OID20931,-0.2528731511305766
OID20420,-0.2528731511305766
OID21260,-0.2528731511305766
OID30671,-0.2528731511305766
OID30768,-0.2528731511305766
OID21186,-0.2531459377013755
OID31280,-0.2534187242721744
OID31167,-0.2536915108429733
OID20686,-0.2547826571261689
OID20477,-0.2547826571261689
OID21233,-0.25505544369696775
OID20071,-0.2553282302677667
OID30816,-0.25587380340936444
OID20505,-0.25641937655096225
OID31314,-0.25669216312176113
OID30063,-0.25696494969256006
OID20428,-0.25723773626335894
OID20881,-0.25723773626335894
OID30194,-0.25723773626335894
OID30856,-0.2575105228341578
OID20052,-0.25860166911735344
OID30882,-0.2588744556881523
OID21440,-0.2588744556881523
OID31196,-0.2591472422589512
OID30463,-0.2594200288297501
OID30075,-0.2599656019713479
OID30787,-0.26078396168374457
OID31191,-0.2610567482545435
OID20554,-0.2613295348253424
OID20578,-0.2618751079669402
OID20828,-0.2626934676793369
OID20596,-0.26296625425013576
OID31448,-0.26296625425013576
OID21416,-0.26323904082093463
OID30148,-0.2656941199581247
OID31296,-0.2656941199581247
OID31271,-0.2665124796705214
OID21340,-0.2667852662413203
OID21328,-0.2667852662413203
OID30068,-0.2667852662413203
OID30949,-0.2670580528121192
OID30607,-0.2673308393829181
OID31499,-0.2673308393829181
OID21323,-0.2673308393829181
OID21445,-0.2692403453785104
OID31187,-0.2692403453785104
OID31164,-0.2692403453785104
OID20706,-0.27087706480330376
OID30890,-0.27087706480330376
OID21352,-0.27087706480330376
OID31248,-0.27114985137410264
OID31359,-0.27114985137410264
OID30067,-0.2714226379449015
OID30938,-0.2714226379449015
OID31213,-0.27169542451570045
OID20205,-0.272786570798896
OID31173,-0.272786570798896
OID20873,-0.272786570798896
OID20369,-0.272786570798896
OID21363,-0.2733321439404938
OID30436,-0.27551443650688495
OID31328,-0.27606000964848276
OID20068,-0.27687836936087945
OID20600,-0.27715115593167833
OID30956,-0.27824230221487395
OID31345,-0.27906066192727064
OID30201,-0.2793334484980695
OID20683,-0.2793334484980695
OID31027,-0.2793334484980695
OID31266,-0.2796062350688684
OID20794,-0.2796062350688684
OID30092,-0.280697381352064
OID21464,-0.2809701679228629
OID30936,-0.2809701679228629
OID30829,-0.2823341007768574
OID31099,-0.28478917991404745
OID30224,-0.28478917991404745
OID21273,-0.28478917991404745
OID30786,-0.28478917991404745
OID20728,-0.28478917991404745
OID21209,-0.2853347530556452
OID30892,-0.28560753962644414
OID30910,-0.28560753962644414
OID31433,-0.2869714724804386
OID30567,-0.2875170456220364
OID31234,-0.28778983219283527
OID30213,-0.2888809784760309
OID20612,-0.2888809784760309
OID31440,-0.28915376504682977
OID20492,-0.28915376504682977
OID31200,-0.29024491133002533
OID30507,-0.29133605761322096
OID30425,-0.29133605761322096
OID30076,-0.29133605761322096
OID20082,-0.29215441732561764
OID20435,-0.2926999904672154
OID30452,-0.29297277703801433
OID20602,-0.29297277703801433
OID30204,-0.2932455636088132
OID20800,-0.2932455636088132
OID31244,-0.2948822830336066
OID20389,-0.29679178902919884
OID20581,-0.29679178902919884
OID20712,-0.29679178902919884
OID21005,-0.29679178902919884
OID31445,-0.29733736217079665
OID21013,-0.29733736217079665
OID30084,-0.29733736217079665
OID31374,-0.29733736217079665
OID20105,-0.29897408159559
OID31518,-0.29897408159559
OID31354,-0.29897408159559
OID31304,-0.29897408159559
OID31153,-0.2992468681663889
OID31351,-0.2992468681663889
OID30889,-0.3003380144495845
OID30907,-0.3008835875911823
OID30363,-0.3008835875911823
OID20634,-0.3008835875911823
OID30427,-0.3027930935867746
OID20888,-0.3027930935867746
OID21346,-0.3027930935867746
OID31349,-0.30333866672837234
OID30330,-0.30333866672837234
OID31166,-0.30333866672837234
OID31525,-0.30333866672837234
OID31243,-0.3049753861531657
OID30453,-0.3049753861531657
OID30245,-0.30524817272396465
OID30667,-0.30524817272396465
OID21429,-0.306884892148758
OID21064,-0.306884892148758
OID30447,-0.3087943981443503
OID30977,-0.3087943981443503
OID30513,-0.3087943981443503
OID30932,-0.3087943981443503
OID30534,-0.30906718471514916
OID30880,-0.3093399712859481
OID21241,-0.3093399712859481
OID20837,-0.30961275785674697
OID20882,-0.30988554442754584
OID31195,-0.31097669071074147
OID31236,-0.31206783699393703
OID30216,-0.3123406235647359
OID30614,-0.3128861967063337
OID31245,-0.3128861967063337
OID20594,-0.3142501295603282
OID30510,-0.314795702701926
OID31083,-0.314795702701926
OID20396,-0.314795702701926
OID21007,-0.314795702701926
OID20713,-0.314795702701926
OID31202,-0.314795702701926
OID20575,-0.3150684892727249
OID31279,-0.3153412758435238
OID30945,-0.3153412758435238
OID20296,-0.3153412758435238
OID20930,-0.3153412758435238
OID31368,-0.31725078183911604
OID21026,-0.3188875012639094
OID21074,-0.3188875012639094
OID31281,-0.3197058609763061
OID31218,-0.3197058609763061
OID20566,-0.3207970072595017
OID31407,-0.3207970072595017
OID20864,-0.3210697938303006
OID20805,-0.3210697938303006
OID20057,-0.3210697938303006
OID20844,-0.3213425804010995
OID31162,-0.3213425804010995
OID30971,-0.3216153669718984
OID20834,-0.3232520863966918
OID31323,-0.3232520863966918
OID31479,-0.3232520863966918
OID20433,-0.3246160192506862
OID20484,-0.3246160192506862
OID20145,-0.32488880582148516
OID30797,-0.32516159239228404
OID20810,-0.32516159239228404
OID30934,-0.32570716553388185
OID30354,-0.32652552524627854
OID30497,-0.3267983118170774
OID20490,-0.3267983118170774
OID30140,-0.3267983118170774
OID30202,-0.3270710983878763
OID20852,-0.3270710983878763
OID30978,-0.3273438849586752
OID21428,-0.3273438849586752
OID30764,-0.3292533909542675
OID20736,-0.33089011037906085
OID20701,-0.33116289694985973
OID21218,-0.33116289694985973
OID30846,-0.3327996163746531
OID30061,-0.33307240294545204
OID20639,-0.33307240294545204
OID30542,-0.3333451895162509
OID20464,-0.3336179760870498
OID21164,-0.3349819089410443
OID31182,-0.3355274820826421
OID30415,-0.33689141493663655
OID30132,-0.33825534779063104
OID30849,-0.33880092093222886
OID31003,-0.3393464940738266
OID30572,-0.3393464940738266
OID31130,-0.3393464940738266
OID21336,-0.3393464940738266
OID21268,-0.3393464940738266
OID30139,-0.3401648537862233
OID31251,-0.3412560000694189
OID30150,-0.3415287866402178
OID21335,-0.3428927194942123
OID31204,-0.34343829263581005
OID31092,-0.34343829263581005
OID30137,-0.34343829263581005
OID21237,-0.343711079206609
OID31339,-0.34398386577740786
OID30496,-0.34425665234820674
OID21096,-0.34480222548980455
OID31051,-0.34480222548980455
OID30798,-0.34534779863140236
OID31414,-0.34698451805619573
OID30190,-0.3475300911977935
OID21117,-0.348894024051788
OID20472,-0.348894024051788
OID31459,-0.348894024051788
OID30109,-0.348894024051788
OID30928,-0.348894024051788
OID20441,-0.3502579569057825
OID21261,-0.35080353004738024
OID20361,-0.35080353004738024
OID20795,-0.3510763166181792
OID21447,-0.35189467633057586
OID21403,-0.3532586091845703
OID31140,-0.3532586091845703
OID30897,-0.3532586091845703
OID30860,-0.3532586091845703
OID31260,-0.3543497554677659
OID31483,-0.3551681151801626
OID30848,-0.35571368832176037
OID21384,-0.356804834604956
OID20447,-0.356804834604956
OID20149,-0.356804834604956
OID30229,-0.35707762117575487
OID30152,-0.35735040774655374
OID21278,-0.35735040774655374
OID21287,-0.35735040774655374
OID30640,-0.35735040774655374
OID31101,-0.3589871271713471
OID21521,-0.35925991374214605
OID20848,-0.36089663316693943
OID30780,-0.36089663316693943
OID30050,-0.3614422063085372
OID30307,-0.3625333525917328
OID20164,-0.3628061391625317
OID20949,-0.3628061391625317
OID20924,-0.3628061391625317
OID31402,-0.3628061391625317
OID31301,-0.36307892573333056
OID21355,-0.3633517123041295
OID30896,-0.36362449887492837
OID30822,-0.36389728544572725
OID30509,-0.36389728544572725
OID30122,-0.36498843172892287
OID31210,-0.36526121829972175
OID20074,-0.36526121829972175
OID21204,-0.36526121829972175
OID30135,-0.3655340048705206
OID30502,-0.3655340048705206
OID30672,-0.3668979377245151
OID30162,-0.367170724295314
OID30957,-0.3688074437201074
OID21494,-0.3688074437201074
OID20821,-0.3688074437201074
OID30277,-0.3688074437201074
OID21200,-0.3693530168617052
OID21238,-0.3693530168617052
OID30864,-0.3693530168617052
OID30863,-0.369898590003303
OID30833,-0.37153530942809637
OID31329,-0.37180809599889525
OID30091,-0.3728992422820908
OID30406,-0.3728992422820908
OID21281,-0.37317202885288975
OID31332,-0.37317202885288975
OID31461,-0.3748087482776831
OID30565,-0.3748087482776831
OID20103,-0.3748087482776831
OID20912,-0.3748087482776831
OID31326,-0.3753543214192809
OID21248,-0.3753543214192809
OID21220,-0.3764454677024765
OID30446,-0.3767182542732754
OID30952,-0.3767182542732754
OID20616,-0.37699104084407425
OID31180,-0.37699104084407425
OID30990,-0.37890054683966656
OID20626,-0.37890054683966656
OID30390,-0.37890054683966656
OID31356,-0.37917333341046544
OID20944,-0.3808100528352588
OID30458,-0.3808100528352588
OID21364,-0.3808100528352588
OID20676,-0.3808100528352588
OID31504,-0.3808100528352588
OID20236,-0.3808100528352588
OID30175,-0.3808100528352588
OID20188,-0.3808100528352588
OID20307,-0.3808100528352588
OID30098,-0.3810828394060577
OID20419,-0.3810828394060577
OID30306,-0.3810828394060577
OID30794,-0.3810828394060577
OID20140,-0.3810828394060577
OID31462,-0.3813556259768566
OID31297,-0.3813556259768566
OID30437,-0.3819011991184544
OID31190,-0.3821739856892533
OID20508,-0.38299234540165
OID31438,-0.3832651319724489
OID30979,-0.3832651319724489
OID30475,-0.38490185139724226
OID20614,-0.38490185139724226
OID21165,-0.38490185139724226
OID20891,-0.38517463796804113
OID31011,-0.38517463796804113
OID30885,-0.38572021110963894
OID31286,-0.3859929976804378
OID21486,-0.3868113573928345
OID30254,-0.3868113573928345
OID30993,-0.3868113573928345
OID30809,-0.38708414396363344
OID30878,-0.38708414396363344
OID20502,-0.3887208633884268
OID30806,-0.3889936499592257
OID20803,-0.3889936499592257
OID31172,-0.3889936499592257
OID31308,-0.3895392231008235
OID31086,-0.3898120096716224
OID31201,-0.39008479624242126
OID30305,-0.39090315595481795
OID30477,-0.39090315595481795
OID20720,-0.39090315595481795
OID21231,-0.39090315595481795
OID30919,-0.3911759425256169
OID30818,-0.39281266195041026
OID20134,-0.39281266195041026
OID30431,-0.39308544852120914
OID30236,-0.393358235092008
OID30093,-0.393358235092008
OID20543,-0.3949949545168014
OID31215,-0.3952677410876003
OID30130,-0.3952677410876003
OID31219,-0.3952677410876003
OID30124,-0.3952677410876003
OID21210,-0.3955405276583992
OID30967,-0.3969044605123937
OID21503,-0.3969044605123937
OID20059,-0.3969044605123937
OID20465,-0.3971772470831926
OID30476,-0.39745003365399145
OID31496,-0.39881396650798595
OID20449,-0.40099625907437714
OID30420,-0.4020874053575727
OID30057,-0.4023601919283716
OID30810,-0.4029057650699694
OID30116,-0.4029057650699694
OID30287,-0.4029057650699694
OID20127,-0.40317855164076827
OID31188,-0.4050880576363606
OID31388,-0.40699756363195283
OID31088,-0.4072703502027517
OID21385,-0.4072703502027517
OID21243,-0.40754313677355064
OID30865,-0.40836149648594733
OID30975,-0.4089070696275451
OID30199,-0.4089070696275451
OID31262,-0.4089070696275451
OID30255,-0.409179856198344
OID20434,-0.4099982159107407
OID30838,-0.4108165756231374
OID30088,-0.4108165756231374
OID21365,-0.4108165756231374
OID30189,-0.4108165756231374
OID30320,-0.4108165756231374
OID31028,-0.41108936219393627
OID31168,-0.4116349353355341
OID21401,-0.4129988681895286
OID31285,-0.41327165476032746
OID31161,-0.41327165476032746
OID31363,-0.41490837418512083
OID30933,-0.41490837418512083
OID31387,-0.4168178801807131
OID20738,-0.4168178801807131
OID30987,-0.417090666751512
OID30834,-0.4173634533223109
OID30872,-0.4187273861763054
OID30923,-0.41900017274710427
OID31362,-0.41900017274710427
OID20229,-0.41900017274710427
OID30096,-0.41927295931790315
OID30215,-0.4209096787426965
OID30418,-0.4209096787426965
OID30598,-0.4209096787426965
OID31002,-0.4209096787426965
OID21178,-0.4209096787426965
OID30526,-0.42118246531349546
OID20063,-0.42118246531349546
OID30673,-0.42281918473828883
OID30439,-0.4230919713090877
OID30512,-0.4233647578798866
OID30530,-0.4239103310214844
OID31404,-0.4252742638754789
OID30211,-0.4269109833002723
OID20288,-0.4269109833002723
OID20840,-0.4269109833002723
OID31295,-0.42718376987107115
OID31347,-0.42718376987107115
OID30487,-0.42718376987107115
OID20050,-0.4288204892958645
OID30852,-0.4290932758666634
OID30492,-0.4304572087206579
OID30823,-0.4310027818622557
OID31170,-0.4310027818622557
OID20883,-0.4310027818622557
OID20463,-0.43154835500385347
OID31282,-0.4320939281454513
OID31038,-0.4326395012870491
OID20866,-0.43291228785784797
OID20511,-0.43291228785784797
OID31511,-0.43291228785784797
OID21373,-0.43291228785784797
OID30318,-0.43291228785784797
OID30192,-0.43291228785784797
OID21331,-0.4334578609994458
OID31340,-0.4334578609994458
OID30959,-0.4334578609994458
OID31521,-0.4348217938534402
OID20804,-0.4348217938534402
OID30435,-0.4348217938534402
OID30988,-0.43536736699503803
OID31267,-0.43536736699503803
OID30678,-0.43536736699503803
OID20860,-0.43591294013663584
OID31207,-0.4370040864198314
OID30922,-0.4370040864198314
OID30176,-0.4378224461322281
OID30500,-0.43891359241542366
OID30251,-0.43891359241542366
OID31217,-0.43945916555702147
OID30081,-0.44082309841101597
OID20527,-0.44082309841101597
OID20098,-0.44082309841101597
OID31178,-0.44082309841101597
OID20486,-0.44109588498181485
OID30155,-0.44109588498181485
OID21285,-0.44191424469421153
OID31284,-0.4427326044066082
OID30094,-0.4430053909774071
OID30841,-0.44327817754820603
OID30840,-0.44327817754820603
OID30058,-0.4438237506898038
OID30179,-0.4440965372606027
OID30145,-0.4449148969729994
OID30443,-0.4449148969729994
OID30783,-0.44709718953939054
OID31391,-0.44900669553498285
OID30428,-0.44900669553498285
OID20868,-0.4500978418181784
OID20422,-0.4509162015305751
OID30416,-0.4509162015305751
OID30056,-0.4509162015305751
OID30341,-0.4517345612429718
OID30494,-0.4525529209553685
OID20941,-0.45282570752616735
OID30960,-0.45282570752616735
OID30577,-0.45282570752616735
OID31228,-0.4530984940969663
OID30292,-0.453916853809363
OID20839,-0.45500800009255854
OID31036,-0.4552807866633574
OID30820,-0.4552807866633574
OID20444,-0.4552807866633574
OID30962,-0.45637193294655304
OID31125,-0.45637193294655304
OID31117,-0.4566447195173519
OID21163,-0.4566447195173519
OID30149,-0.4569175060881508
OID20076,-0.4569175060881508
OID31199,-0.4571902926589497
OID30138,-0.4571902926589497
OID31176,-0.4588270120837431
OID21201,-0.4588270120837431
OID21188,-0.4588270120837431
OID20569,-0.4588270120837431
OID21290,-0.4588270120837431
OID30757,-0.4588270120837431
OID21386,-0.4588270120837431
OID30196,-0.4588270120837431
OID31269,-0.459099798654542
OID21325,-0.459099798654542
OID30550,-0.4596453717961398
OID20067,-0.46100930465013423
OID30664,-0.46128209122093317
OID20582,-0.46210045093332985
OID31361,-0.46291881064572654
OID20283,-0.46291881064572654
OID20750,-0.46291881064572654
OID20624,-0.46291881064572654
OID30877,-0.4634643837873243
OID30800,-0.4640099569289221
OID30909,-0.4648283166413188
OID30968,-0.4648283166413188
OID21173,-0.4651011032121177
OID31095,-0.4653738897829166
OID30874,-0.46701060920771
OID30939,-0.46755618234930774
OID30279,-0.46892011520330223
OID30604,-0.46892011520330223
OID31298,-0.46892011520330223
OID21245,-0.46892011520330223
OID21515,-0.46892011520330223
OID30451,-0.4691929017741011
OID30508,-0.4691929017741011
OID20817,-0.4708296211988945
OID30387,-0.4708296211988945
OID20285,-0.4708296211988945
OID31265,-0.4708296211988945
OID21195,-0.4708296211988945
OID31074,-0.4708296211988945
OID31171,-0.4711024077696934
OID31223,-0.4716479809112912
OID30154,-0.4730119137652857
OID30112,-0.4730119137652857
OID20869,-0.4730119137652857
OID30198,-0.4743758466192802
OID31261,-0.4749214197608779
OID20976,-0.4749214197608779
OID31476,-0.47546699290247574
OID21228,-0.47683092575647024
OID20405,-0.47683092575647024
OID20072,-0.47683092575647024
OID31421,-0.4771037123272691
OID30914,-0.4771037123272691
OID31158,-0.47901321832286137
OID30819,-0.47901321832286137
OID30826,-0.47901321832286137
OID20841,-0.47901321832286137
OID20825,-0.47901321832286137
OID31115,-0.4792860048936603
OID30207,-0.4809227243184537
OID21354,-0.4809227243184537
OID30457,-0.4809227243184537
OID31110,-0.4809227243184537
OID21251,-0.48119551088925255
OID20870,-0.48119551088925255
OID30903,-0.48146829746005143
OID30879,-0.48174108403085036
OID30954,-0.48283223031404593
OID30053,-0.48283223031404593
OID20469,-0.48283223031404593
OID30552,-0.48283223031404593
OID30440,-0.48283223031404593
OID31342,-0.48283223031404593
OID31369,-0.48283223031404593
OID31177,-0.48337780345564374
OID31259,-0.48337780345564374
OID30870,-0.4850145228804371
OID30531,-0.4850145228804371
OID21341,-0.48692402887602937
OID30055,-0.48692402887602937
OID21491,-0.4888335348716216
OID20457,-0.4888335348716216
OID20456,-0.4888335348716216
OID20568,-0.4888335348716216
OID21282,-0.4888335348716216
OID20698,-0.4888335348716216
OID20591,-0.4910158274380128
OID31385,-0.4915614005796106
OID20054,-0.4918341871504095
OID30802,-0.49292533343360506
OID21420,-0.49292533343360506
OID30066,-0.49292533343360506
OID30129,-0.493198120004404
OID30049,-0.493198120004404
OID31364,-0.493198120004404
OID31175,-0.4934709065752029
OID30104,-0.49483483942919737
OID30481,-0.49483483942919737
OID20811,-0.49510762599999625
OID20509,-0.4970171319955885
OID31289,-0.4978354917079852
OID20957,-0.4989266379911808
OID20128,-0.4989266379911808
OID30471,-0.4991994245619797
OID30796,-0.5008361439867731
OID20264,-0.5008361439867731
OID30901,-0.5008361439867731
OID20829,-0.5008361439867731
OID20480,-0.5008361439867731
OID31169,-0.5008361439867731
OID30828,-0.5008361439867731
OID30448,-0.5030184365531642
OID30257,-0.5043823694071587
OID30111,-0.5049279425487565
OID30844,-0.5052007291195554
OID30921,-0.506291875402751
OID20058,-0.5068374485443488
OID30843,-0.5068374485443488
OID20240,-0.5068374485443488
OID21169,-0.5071102351151476
OID21162,-0.5071102351151476
OID30976,-0.50901974111074
OID20592,-0.50901974111074
OID21161,-0.5103836739647344
OID21433,-0.5109292471063323
OID31041,-0.5109292471063323
OID30187,-0.5112020336771311
OID31389,-0.5150210456683156
OID21217,-0.5150210456683156
OID30165,-0.5169305516639079
OID20604,-0.5180216979471035
OID21388,-0.5188400576595003
OID30540,-0.5188400576595003
OID20603,-0.5188400576595003
OID30958,-0.5191128442302991
OID20980,-0.5210223502258914
OID30817,-0.5210223502258914
OID30449,-0.5210223502258914
OID30062,-0.5229318562214836
OID30315,-0.5229318562214836
OID30983,-0.5229318562214836
OID20453,-0.5229318562214836
OID30131,-0.5234774293630814
OID30065,-0.5248413622170759
OID20448,-0.5248413622170759
OID20460,-0.5248413622170759
OID30827,-0.5248413622170759
OID31338,-0.5248413622170759
OID21257,-0.5248413622170759
OID21424,-0.5248413622170759
OID20528,-0.5248413622170759
OID20468,-0.5251141487878748
OID30941,-0.5256597219294726
OID31321,-0.5270236547834671
OID31302,-0.5270236547834671
OID30855,-0.5270236547834671
OID20886,-0.5289331607790594
OID20556,-0.5289331607790594
OID20202,-0.5289331607790594
OID30097,-0.5292059473498583
OID20846,-0.5292059473498583
OID20083,-0.5308426667746516
OID31449,-0.5308426667746516
OID30085,-0.5308426667746516
OID20606,-0.5308426667746516
OID31365,-0.5308426667746516
OID30465,-0.5308426667746516
OID20049,-0.5311154533454505
OID30812,-0.5330249593410428
OID20905,-0.5330249593410428
OID30535,-0.5335705324826406
OID20475,-0.5341161056242384
OID30515,-0.534934465336635
OID30521,-0.535207251907434
OID31004,-0.535207251907434
OID31318,-0.535207251907434
OID31229,-0.5357528250490318
OID30898,-0.5368439713322274
OID20440,-0.5368439713322274
OID20450,-0.5371167579030263
OID30233,-0.5390262638986185
OID31206,-0.5390262638986185
OID31312,-0.5390262638986185
OID20498,-0.5390262638986185
OID20879,-0.540390196752613
OID20466,-0.5409357698942108
OID31226,-0.5409357698942108
OID30585,-0.5409357698942108
OID20430,-0.5412085564650096
OID20974,-0.542845275889803
OID30275,-0.542845275889803
OID20056,-0.542845275889803
OID20619,-0.542845275889803
OID20136,-0.542845275889803
OID21183,-0.542845275889803
OID30064,-0.542845275889803
OID20961,-0.5431180624606019
OID30157,-0.5469370744517865
OID30426,-0.5472098610225854
OID21392,-0.5488465804473788
OID21465,-0.5488465804473788
OID20066,-0.5488465804473788
OID21148,-0.5488465804473788
OID21138,-0.5488465804473788
OID30951,-0.5510288730137699
OID31422,-0.5523928058677644
OID30169,-0.5529383790093622
OID30702,-0.5529383790093622
OID31006,-0.5529383790093622
OID31053,-0.5543023118633567
OID21395,-0.5548478850049545
OID20408,-0.5548478850049545
OID30080,-0.5570301775713457
OID31239,-0.5570301775713457
OID31406,-0.5573029641421445
OID30986,-0.5578485372837423
OID31216,-0.5589396835669379
OID21426,-0.5589396835669379
OID31429,-0.5589396835669379
OID30546,-0.5592124701377368
OID20890,-0.5597580432793346
OID20088,-0.5608491895625302
OID20815,-0.5608491895625302
OID30234,-0.5608491895625302
OID31144,-0.5608491895625302
OID30930,-0.561121976133329
OID20796,-0.5630314821289214
OID21180,-0.5630314821289214
OID30804,-0.5633042686997203
OID31138,-0.5635770552705192
OID20618,-0.5649409881245137
OID30419,-0.5649409881245137
OID21378,-0.5649409881245137
OID30813,-0.5652137746953125
OID31294,-0.5652137746953125
OID30171,-0.5654865612661114
OID30054,-0.566577707549307
OID20139,-0.5668504941201059
OID30108,-0.5668504941201059
OID30051,-0.5668504941201059
OID31025,-0.5671232806909048
OID30153,-0.5673960672617037
OID30217,-0.5673960672617037
OID31232,-0.569032786686497
OID30226,-0.569032786686497
OID31458,-0.569032786686497
OID20451,-0.569032786686497
OID30847,-0.5709422926820893
OID30228,-0.5709422926820893
OID30268,-0.5709422926820893
OID31392,-0.571760652394486
OID30953,-0.5728517986776817
OID31237,-0.5728517986776817
OID30339,-0.5728517986776817
OID21122,-0.5728517986776817
OID30674,-0.5728517986776817
OID30433,-0.5731245852484805
OID21184,-0.5731245852484805
OID31327,-0.5774891703812628
OID30082,-0.5777619569520618
OID21427,-0.5788531032352573
OID21038,-0.5788531032352573
OID21203,-0.5788531032352573
OID31015,-0.5788531032352573
OID30999,-0.5802170360892518
OID20900,-0.5810353958016485
OID20437,-0.5810353958016485
OID30973,-0.5813081823724474
OID21189,-0.5829449017972408
OID31417,-0.5829449017972408
OID30791,-0.5829449017972408
OID30995,-0.5829449017972408
OID31367,-0.5829449017972408
OID31230,-0.5829449017972408
OID30895,-0.5829449017972408
OID31154,-0.5832176883680397
OID31085,-0.5834904749388385
OID20104,-0.584854407792833
OID20831,-0.584854407792833
OID30911,-0.584854407792833
OID30454,-0.5870367003592242
OID30299,-0.5870367003592242
OID31137,-0.5870367003592242
OID31353,-0.5884006332132187
OID20106,-0.5889462063548164
OID30052,-0.590037352638012
OID30482,-0.5908557123504088
OID30422,-0.5908557123504088
OID20446,-0.5908557123504088
OID31163,-0.5908557123504088
OID20461,-0.5911284989212077
OID31444,-0.5919468586336043
OID30489,-0.5919468586336043
OID30070,-0.5930380049167999
OID30133,-0.5933107914875988
OID31227,-0.5938563646291966
OID31272,-0.5949475109123922
OID30172,-0.5949475109123922
OID30441,-0.5949475109123922
OID20216,-0.5963114437663867
OID20539,-0.5968570169079844
OID21208,-0.5971298034787833
OID30868,-0.5971298034787833
OID31376,-0.5993120960451745
OID20835,-0.6009488154699679
OID30980,-0.6012216020407668
OID20100,-0.6028583214655602
OID20233,-0.6028583214655602
OID20055,-0.603131108036359
OID20858,-0.6034038946071579
OID30902,-0.6034038946071579
OID30203,-0.6050406140319513
OID31264,-0.6050406140319513
OID30177,-0.6050406140319513
OID20823,-0.6069501200275436
OID30884,-0.6088596260231359
OID30120,-0.6088596260231359
OID21272,-0.6088596260231359
OID20826,-0.6088596260231359
OID20171,-0.6088596260231359
OID30998,-0.6088596260231359
OID20920,-0.6088596260231359
OID20425,-0.6091324125939348
OID20555,-0.6113147051603259
OID30193,-0.6129514245851193
OID20819,-0.6134969977267171
OID30569,-0.6143153574391138
OID20073,-0.6148609305807116
OID20479,-0.6148609305807116
OID31165,-0.6148609305807116
OID30861,-0.6148609305807116
OID20330,-0.6148609305807116
OID20516,-0.6148609305807116
OID20586,-0.6148609305807116
OID21262,-0.6148609305807116
OID30450,-0.6148609305807116
OID21286,-0.6148609305807116
OID31106,-0.6170432231471028
OID31430,-0.6189527291426951
OID20093,-0.6189527291426951
OID20791,-0.6189527291426951
OID20432,-0.6189527291426951
OID21263,-0.6208622351382873
OID20954,-0.6208622351382873
OID31350,-0.6208622351382873
OID21362,-0.6208622351382873
OID20992,-0.6208622351382873
OID30101,-0.6208622351382873
OID31129,-0.6208622351382873
OID20454,-0.6208622351382873
OID30423,-0.6211350217090862
OID21230,-0.6233173142754773
OID20790,-0.6244853723604746
OID31336,-0.6249540337002707
OID31333,-0.6249540337002707
OID30862,-0.6268635396958631
OID31104,-0.6268635396958631
OID20641,-0.6268635396958631
OID20532,-0.6268635396958631
OID31076,-0.6271363262666619
OID30083,-0.6271363262666619
OID30459,-0.6309553382578464
OID30831,-0.6309553382578464
OID21267,-0.6328648442534387
OID30516,-0.6328648442534387
OID30566,-0.6328648442534387
OID30429,-0.6331376308242376
OID31303,-0.6334104173950366
OID30074,-0.6350471368198299
OID20838,-0.6350471368198299
OID31121,-0.6350471368198299
OID21216,-0.6350471368198299
OID31060,-0.6369566428154222
OID30100,-0.6388661488110144
OID20849,-0.6388661488110144
OID20462,-0.6394117219526122
OID30832,-0.6432307339437968
OID30210,-0.6448674533685902
OID30208,-0.6448674533685902
OID20117,-0.6448674533685902
OID20741,-0.6448674533685902
OID31373,-0.6448674533685902
OID30782,-0.6448674533685902
OID20070,-0.6470497459349813
OID20322,-0.6470497459349813
OID20470,-0.6489592519305736
OID30906,-0.6492320385013725
OID30105,-0.6530510504925571
OID30467,-0.653323837063356
OID30095,-0.6549605564881493
OID30462,-0.6549605564881493
OID20845,-0.6568700624837416
OID30485,-0.6568700624837416
OID20069,-0.6574156356253393
OID30288,-0.6609618610457251
OID30948,-0.6609618610457251
OID20120,-0.6628713670413173
OID20806,-0.6631441536121162
OID30432,-0.6672359521740996
OID20078,-0.6748739761564687
OID20439,-0.6808752807140445
OID20812,-0.6849670792760278
OID30900,-0.6868765852716201
OID31013,-0.6868765852716201
OID30545,-0.6868765852716201
OID31023,-0.6890588778380113
OID30461,-0.6909683838336036
OID30484,-0.6928778898291958
OID30424,-0.6969696883911793
OID21080,-0.6988791943867716
OID20091,-0.7032437795195539
OID21207,-0.7149736020639065
OID31383,-0.7269762111790579
OID21264,-0.7272489977498567
OID21258,-0.7288857171746501
OID31089,-0.7408883262898015
